NAME, Part, Lon, Lat
Center, 1, -78.1661, 40.93681
Center, 1, -78.16179, 40.94201
Center, 1, -78.1559, 40.94371
Center, 1, -78.1585, 40.94931
Center, 1, -78.1621, 40.95491
Center, 1, -78.16731, 40.95181
Center, 1, -78.1684, 40.95761
Center, 1, -78.16631, 40.95921
Center, 1, -78.1637, 40.96121
Center, 1, -78.15751, 40.9605
Center, 1, -78.152, 40.95761
Center, 1, -78.1464, 40.95521
Center, 1, -78.146, 40.94851
Center, 1, -78.14, 40.9504
Center, 1, -78.1396, 40.95642
Center, 1, -78.1361, 40.96191
Center, 1, -78.132, 40.96621
Center, 1, -78.13131, 40.9596
Center, 1, -78.1359, 40.95481
Center, 1, -78.1303, 40.95161
Center, 1, -78.1309, 40.94561
Center, 1, -78.1247, 40.94621
Center, 1, -78.12011, 40.94171
Center, 1, -78.1137, 40.94361
Center, 1, -78.1101, 40.94921
Center, 1, -78.1041, 40.9495
Center, 1, -78.09701, 40.95101
Center, 1, -78.0915, 40.95321
Center, 1, -78.08381, 40.95462
Center, 1, -78.0777, 40.95681
Center, 1, -78.0832, 40.96562
Center, 1, -78.088, 40.97001
Center, 1, -78.094, 40.97032
Center, 1, -78.0896, 40.97431
Center, 1, -78.0906, 40.9804
Center, 1, -78.0841, 40.9802
Center, 1, -78.0821, 40.9867
Center, 1, -78.0857, 40.99191
Center, 1, -78.0732, 40.99391
Center, 1, -78.06679, 40.99731
Center, 1, -78.0606, 40.997
Center, 1, -78.0646, 41.00001
Center, 1, -78.0616, 41.00471
Center, 1, -78.05539, 41.00521
Center, 1, -78.0582, 41.01042
Center, 1, -78.064, 41.01301
Center, 1, -78.06971, 41.01451
Center, 1, -78.0696, 41.0205
Center, 1, -78.07531, 41.0221
Center, 1, -78.07039, 41.02551
Center, 1, -78.0763, 41.02641
Center, 1, -78.07931, 41.03201
Center, 1, -78.07371, 41.03411
Center, 1, -78.0676, 41.0342
Center, 1, -78.0617, 41.03601
Center, 1, -78.0573, 41.04011
Center, 1, -78.0628, 41.0438
Center, 1, -78.06431, 41.05241
Center, 1, -78.0705, 41.04971
Center, 1, -78.07309, 41.05511
Center, 1, -78.07709, 41.0597
Center, 1, -78.083, 41.05751
Center, 1, -78.0893, 41.05751
Center, 1, -78.08829, 41.0633
Center, 1, -78.0853, 41.06851
Center, 1, -78.09121, 41.07011
Center, 1, -78.09363, 41.0763
Center, 1, -78.09389, 41.08151
Center, 1, -78.0978, 41.08621
Center, 1, -78.11181, 41.1135
Center, 1, -78.1074, 41.1182
Center, 1, -78.1025, 41.12152
Center, 1, -78.09591, 41.12081
Center, 1, -78.0926, 41.11561
Center, 1, -78.08651, 41.1184
Center, 1, -78.07779, 41.12501
Center, 1, -78.07419, 41.12231
Center, 1, -78.06881, 41.12501
Center, 1, -78.0705, 41.12951
Center, 1, -78.0653, 41.1323
Center, 1, -78.0559, 41.13191
Center, 1, -78.0537, 41.14421
Center, 1, -78.0477, 41.14581
Center, 1, -78.0418, 41.14831
Center, 1, -78.0381, 41.15351
Olivier, 1, -79.69056, 41.17031
Olivier, 1, -79.68005, 41.16131
Olivier, 1, -79.68065, 41.15591
Olivier, 1, -79.68485, 41.15022
Olivier, 1, -79.68675, 41.14462
Olivier, 1, -79.68255, 41.14012
Olivier, 1, -79.67965, 41.13571
Olivier, 1, -79.67925, 41.1287
Olivier, 1, -79.68044, 41.12501
Olivier, 1, -79.67985, 41.11851
Olivier, 1, -79.68064, 41.11021
Olivier, 1, -79.68126, 41.10781
Olivier, 1, -79.68216, 41.1043
Olivier, 1, -79.68095, 41.09771
Olivier, 1, -79.67637, 41.08491
Olivier, 1, -79.67295, 41.08212
Olivier, 1, -79.66975, 41.08061
Olivier, 1, -79.66415, 41.07731
Olivier, 1, -79.66204, 41.07552
Olivier, 1, -79.65945, 41.07331
Olivier, 1, -79.65545, 41.0678
Olivier, 1, -79.65866, 41.06251
Olivier, 1, -79.66395, 41.0597
Olivier, 1, -79.66726, 41.05381
Olivier, 1, -79.65585, 41.04591
Olivier, 1, -79.64945, 41.04391
Olivier, 1, -79.64346, 41.04141
Olivier, 1, -79.63755, 41.0382
Olivier, 1, -79.63426, 41.03741
Olivier, 1, -79.61825, 41.03341
Olivier, 1, -79.61215, 41.03381
Olivier, 1, -79.60595, 41.03662
Olivier, 1, -79.59965, 41.03552
Olivier, 1, -79.59985, 41.02821
Olivier, 1, -79.60224, 41.02151
Olivier, 1, -79.60584, 41.01681
Olivier, 1, -79.60945, 41.01061
Olivier, 1, -79.60806, 41.00851
Olivier, 1, -79.60584, 41.00531
Olivier, 1, -79.59385, 41.00521
Olivier, 1, -79.58814, 41.00291
Olivier, 1, -79.58375, 41.00001
Olivier, 1, -79.58116, 40.99461
Olivier, 1, -79.58735, 40.99131
Olivier, 1, -79.59355, 40.99332
Olivier, 1, -79.60015, 40.99441
Olivier, 1, -79.60604, 40.99481
Olivier, 1, -79.61195, 40.99311
Olivier, 1, -79.61845, 40.99002
Olivier, 1, -79.62345, 40.98481
Olivier, 1, -79.62405, 40.97801
Olivier, 1, -79.61955, 40.97412
Olivier, 1, -79.60995, 40.97161
Olivier, 1, -79.60015, 40.96912
Olivier, 1, -79.59385, 40.96852
Olivier, 1, -79.58766, 40.97232
Olivier, 1, -79.58315, 40.97761
Olivier, 1, -79.57804, 40.982
Olivier, 1, -79.57275, 40.98481
Olivier, 1, -79.56625, 40.98561
Olivier, 1, -79.56014, 40.98442
Olivier, 1, -79.55425, 40.98171
Olivier, 1, -79.54795, 40.982
Olivier, 1, -79.54196, 40.98442
Olivier, 1, -79.53735, 40.98072
Olivier, 1, -79.51974, 40.97491
Olivier, 1, -79.51455, 40.97871
Olivier, 1, -79.51824, 40.98431
Olivier, 1, -79.51174, 40.98561
Olivier, 1, -79.50585, 40.98231
Olivier, 1, -79.50344, 40.97671
Olivier, 1, -79.49975, 40.97702
Olivier, 1, -79.49673, 40.97772
Olivier, 1, -79.49375, 40.98321
Olivier, 1, -79.49105, 40.99111
Olivier, 1, -79.48643, 40.99562
Olivier, 1, -79.48054, 40.9943
Olivier, 1, -79.47445, 40.99491
Olivier, 1, -79.46814, 40.99291
Olivier, 1, -79.45569, 40.98713
Olivier, 1, -79.45565, 40.9829
Olivier, 1, -79.44884, 40.98281
Olivier, 1, -79.44385, 40.98701
Olivier, 1, -79.43775, 40.98722
Olivier, 1, -79.43133, 40.98571
Olivier, 1, -79.42544, 40.98821
Olivier, 1, -79.42264, 40.99391
Olivier, 1, -79.42124, 41.00001
Olivier, 1, -79.42145, 41.00251
Olivier, 1, -79.41614, 41.00572
Olivier, 1, -79.40975, 41.00492
Olivier, 1, -79.41445, 41.00001
Olivier, 1, -79.40784, 40.99961
Olivier, 1, -79.40243, 40.99711
Olivier, 1, -79.40396, 40.99081
Olivier, 1, -79.39824, 40.98931
Olivier, 1, -79.39315, 40.99461
Olivier, 1, -79.38014, 40.99542
Olivier, 1, -79.38365, 40.99021
Olivier, 1, -79.37934, 40.98571
Olivier, 1, -79.37474, 40.98352
Olivier, 1, -79.38124, 40.97772
Olivier, 1, -79.38144, 40.97182
Olivier, 1, -79.37474, 40.96891
Olivier, 1, -79.37224, 40.97071
Olivier, 1, -79.36965, 40.97631
Olivier, 1, -79.37173, 40.98242
Olivier, 1, -79.37165, 40.98881
Olivier, 1, -79.36854, 40.99391
Olivier, 1, -79.36644, 41.00071
Olivier, 1, -79.36096, 41.00381
Olivier, 1, -79.35403, 40.9997
Olivier, 1, -79.35054, 40.99871
Olivier, 1, -79.34524, 41.00122
Olivier, 1, -79.34244, 41.00021
Olivier, 1, -79.33694, 41.00241
Olivier, 1, -79.33534, 41.00001
Olivier, 1, -79.33194, 41.00001
Olivier, 1, -79.32654, 41.0008
Olivier, 1, -79.32164, 41.00151
Olivier, 1, -79.31554, 41.0037
Olivier, 1, -79.31013, 41.0082
Olivier, 1, -79.30524, 41.01161
Olivier, 1, -79.29994, 41.01152
Olivier, 1, -79.29755, 41.01132
Olivier, 1, -79.29333, 41.01052
Olivier, 1, -79.28615, 41.00921
Olivier, 1, -79.28024, 41.01101
Olivier, 1, -79.27614, 41.01551
Olivier, 1, -79.26733, 41.0203
Olivier, 1, -79.26384, 41.02531
Olivier, 1, -79.26074, 41.02851
Olivier, 1, -79.25925, 41.03001
Olivier, 1, -79.24974, 41.03271
Olivier, 1, -79.24274, 41.03511
Olivier, 1, -79.23834, 41.03991
Olivier, 1, -79.23354, 41.04431
Olivier, 1, -79.22794, 41.0465
Olivier, 1, -79.22134, 41.04791
Olivier, 1, -79.21504, 41.05052
Olivier, 1, -79.21394, 41.0391
Olivier, 1, -79.21124, 41.01281
Olivier, 1, -79.21312, 40.97091
Olivier, 1, -79.21344, 40.96411
Olivier, 1, -79.21555, 40.91571
Olivier, 1, -79.21574, 40.91111
Olivier, 1, -79.21574, 40.90571
Olivier, 1, -79.21544, 40.84671
Olivier, 1, -79.21544, 40.83972
Olivier, 1, -79.21544, 40.83601
Olivier, 1, -79.21524, 40.77602
Olivier, 1, -79.23044, 40.76012
Olivier, 1, -79.24075, 40.74932
Olivier, 1, -79.25165, 40.7378
Olivier, 1, -79.29263, 40.69492
Olivier, 1, -79.32754, 40.65831
Olivier, 1, -79.33895, 40.64632
Olivier, 1, -79.36185, 40.62232
Olivier, 1, -79.39015, 40.59263
Olivier, 1, -79.40165, 40.58053
Olivier, 1, -79.40623, 40.57572
Olivier, 1, -79.42605, 40.55492
Olivier, 1, -79.44966, 40.53022
Olivier, 1, -79.45415, 40.53421
Olivier, 1, -79.46055, 40.53432
Olivier, 1, -79.46675, 40.53351
Olivier, 1, -79.47185, 40.53042
Olivier, 1, -79.47575, 40.53531
Olivier, 1, -79.48215, 40.53652
Olivier, 1, -79.48455, 40.52971
Olivier, 1, -79.49005, 40.52543
Olivier, 1, -79.49626, 40.52462
Olivier, 1, -79.49975, 40.53302
Olivier, 1, -79.50595, 40.53663
Olivier, 1, -79.50994, 40.54152
Olivier, 1, -79.52305, 40.54142
Olivier, 1, -79.53864, 40.55172
Olivier, 1, -79.55125, 40.55762
Olivier, 1, -79.55654, 40.56092
Olivier, 1, -79.56104, 40.56672
Olivier, 1, -79.56335, 40.57122
Olivier, 1, -79.56805, 40.58082
Olivier, 1, -79.56906, 40.58272
Olivier, 1, -79.56785, 40.58661
Olivier, 1, -79.56665, 40.58982
Olivier, 1, -79.56425, 40.59443
Olivier, 1, -79.55786, 40.59781
Olivier, 1, -79.55575, 40.59922
Olivier, 1, -79.55165, 40.60192
Olivier, 1, -79.55474, 40.60392
Olivier, 1, -79.55696, 40.60532
Olivier, 1, -79.55985, 40.60642
Olivier, 1, -79.56335, 40.60772
Olivier, 1, -79.56915, 40.60611
Olivier, 1, -79.57446, 40.60231
Olivier, 1, -79.58075, 40.60262
Olivier, 1, -79.58285, 40.60882
Olivier, 1, -79.58705, 40.61442
Olivier, 1, -79.58766, 40.61652
Olivier, 1, -79.58825, 40.61852
Olivier, 1, -79.58825, 40.62502
Olivier, 1, -79.58415, 40.63031
Olivier, 1, -79.58296, 40.63611
Olivier, 1, -79.58946, 40.63512
Olivier, 1, -79.59844, 40.62581
Olivier, 1, -79.60635, 40.62491
Olivier, 1, -79.60995, 40.63012
Olivier, 1, -79.60855, 40.63662
Olivier, 1, -79.61135, 40.64232
Olivier, 1, -79.62896, 40.64852
Olivier, 1, -79.63366, 40.65223
Olivier, 1, -79.63705, 40.65792
Olivier, 1, -79.63755, 40.66402
Olivier, 1, -79.64216, 40.66802
Olivier, 1, -79.65397, 40.67241
Olivier, 1, -79.65886, 40.67643
Olivier, 1, -79.66274, 40.67812
Olivier, 1, -79.66916, 40.67922
Olivier, 1, -79.67496, 40.67463
Olivier, 1, -79.68086, 40.67162
Olivier, 1, -79.68675, 40.67092
Olivier, 1, -79.69266, 40.66951
Olivier, 1, -79.69235, 40.73932
Olivier, 1, -79.69215, 40.78151
Olivier, 1, -79.69215, 40.78373
Olivier, 1, -79.69206, 40.81432
Olivier, 1, -79.69176, 40.88382
Olivier, 1, -79.69164, 40.90132
Olivier, 1, -79.69146, 40.95552
Olivier, 1, -79.69146, 40.96112
Olivier, 1, -79.69125, 41.00621
Olivier, 1, -79.69116, 41.0259
Olivier, 1, -79.69105, 41.06671
Olivier, 1, -79.69085, 41.0996
Olivier, 1, -79.69085, 41.10481
Olivier, 1, -79.69085, 41.10731
Olivier, 1, -79.69056, 41.17031
Pollock, 1, -76.89576, 41.1382
Pollock, 1, -76.89126, 41.14671
Pollock, 1, -76.88955, 41.1498
Pollock, 1, -76.88566, 41.15492
Pollock, 1, -76.87075, 41.1592
Pollock, 1, -76.85636, 41.16342
Pollock, 1, -76.78917, 41.1759
Pollock, 1, -76.78447, 41.1756
Pollock, 1, -76.73246, 41.17201
Pollock, 1, -76.73164, 41.16601
Pollock, 1, -76.73176, 41.15931
Pollock, 1, -76.73135, 41.15331
Pollock, 1, -76.73356, 41.14771
Pollock, 1, -76.73476, 41.14079
Pollock, 1, -76.73446, 41.13421
Pollock, 1, -76.73497, 41.1283
Pollock, 1, -76.73376, 41.125
Pollock, 1, -76.73466, 41.1185
Pollock, 1, -76.73376, 41.1042
Pollock, 1, -76.73775, 41.0857
Pollock, 1, -76.75515, 41.05001
Pollock, 1, -76.76476, 41.03031
Pollock, 1, -76.77316, 41.01301
Pollock, 1, -76.77425, 41.00961
Pollock, 1, -76.77507, 41.00711
Pollock, 1, -76.77417, 41.00001
Pollock, 1, -76.78466, 40.96751
Pollock, 1, -76.78686, 40.96141
Pollock, 1, -76.79106, 40.95622
Pollock, 1, -76.79395, 40.9495
Pollock, 1, -76.77977, 40.94821
Pollock, 1, -76.75335, 40.95161
Pollock, 1, -76.67656, 40.9652
Pollock, 1, -76.66785, 40.96681
Pollock, 1, -76.66145, 40.96791
Pollock, 1, -76.65246, 40.9615
Pollock, 1, -76.64515, 40.96441
Pollock, 1, -76.63695, 40.96481
Pollock, 1, -76.62856, 40.96231
Pollock, 1, -76.62465, 40.95991
Pollock, 1, -76.62006, 40.95642
Pollock, 1, -76.60155, 40.94221
Pollock, 1, -76.59544, 40.94081
Pollock, 1, -76.58804, 40.94001
Pollock, 1, -76.56275, 40.93962
Pollock, 1, -76.55725, 40.93731
Pollock, 1, -76.55824, 40.93101
Pollock, 1, -76.56145, 40.92552
Pollock, 1, -76.56545, 40.92102
Pollock, 1, -76.56775, 40.915
Pollock, 1, -76.56415, 40.90332
Pollock, 1, -76.56035, 40.89811
Pollock, 1, -76.55875, 40.89231
Pollock, 1, -76.55655, 40.8897
Pollock, 1, -76.55075, 40.88272
Pollock, 1, -76.52805, 40.88261
Pollock, 1, -76.50604, 40.88261
Pollock, 1, -76.50635, 40.87661
Pollock, 1, -76.50775, 40.87501
Pollock, 1, -76.50874, 40.86891
Pollock, 1, -76.50725, 40.8628
Pollock, 1, -76.50156, 40.86021
Pollock, 1, -76.49965, 40.85511
Pollock, 1, -76.49965, 40.8498
Pollock, 1, -76.50585, 40.84851
Pollock, 1, -76.50826, 40.84281
Pollock, 1, -76.50465, 40.83531
Pollock, 1, -76.50275, 40.83151
Pollock, 1, -76.50215, 40.8254
Pollock, 1, -76.49965, 40.82391
Pollock, 1, -76.49236, 40.82501
Pollock, 1, -76.45465, 40.83081
Pollock, 1, -76.40875, 40.83401
Pollock, 1, -76.40613, 40.83421
Pollock, 1, -76.39305, 40.7985
Pollock, 1, -76.38056, 40.77561
Pollock, 1, -76.43715, 40.75491
Pollock, 1, -76.44185, 40.75321
Pollock, 1, -76.52435, 40.72302
Pollock, 1, -76.56075, 40.70971
Pollock, 1, -76.68716, 40.66351
Pollock, 1, -76.70155, 40.65821
Pollock, 1, -76.70565, 40.65621
Pollock, 1, -76.71415, 40.65962
Pollock, 1, -76.71986, 40.65721
Pollock, 1, -76.72436, 40.65312
Pollock, 1, -76.73655, 40.65492
Pollock, 1, -76.74326, 40.6547
Pollock, 1, -76.74966, 40.65312
Pollock, 1, -76.75396, 40.6491
Pollock, 1, -76.76626, 40.64691
Pollock, 1, -76.77856, 40.64581
Pollock, 1, -76.78987, 40.64071
Pollock, 1, -76.79626, 40.6426
Pollock, 1, -76.80156, 40.64572
Pollock, 1, -76.80735, 40.64471
Pollock, 1, -76.81025, 40.63902
Pollock, 1, -76.81247, 40.63342
Pollock, 1, -76.81897, 40.63331
Pollock, 1, -76.82496, 40.63452
Pollock, 1, -76.83056, 40.6314
Pollock, 1, -76.83487, 40.62692
Pollock, 1, -76.84126, 40.62541
Pollock, 1, -76.86695, 40.62661
Pollock, 1, -76.86875, 40.62501
Pollock, 1, -76.87016, 40.61761
Pollock, 1, -76.87466, 40.61621
Pollock, 1, -76.88737, 40.61761
Pollock, 1, -76.88845, 40.61431
Pollock, 1, -76.8879, 40.61217
Pollock, 1, -76.89516, 40.61032
Pollock, 1, -76.90717, 40.61151
Pollock, 1, -76.92047, 40.61021
Pollock, 1, -76.92047, 40.60421
Pollock, 1, -76.92475, 40.60871
Pollock, 1, -76.93066, 40.61122
Pollock, 1, -76.93677, 40.6128
Pollock, 1, -76.94927, 40.62811
Pollock, 1, -76.94757, 40.62921
Pollock, 1, -76.93852, 40.6389
Pollock, 1, -76.93326, 40.64161
Pollock, 1, -76.92826, 40.64501
Pollock, 1, -76.92056, 40.65481
Pollock, 1, -76.91796, 40.66011
Pollock, 1, -76.91426, 40.66511
Pollock, 1, -76.90996, 40.6697
Pollock, 1, -76.88037, 40.68681
Pollock, 1, -76.87815, 40.68962
Pollock, 1, -76.87657, 40.69161
Pollock, 1, -76.87466, 40.69251
Pollock, 1, -76.86366, 40.7069
Pollock, 1, -76.85786, 40.71891
Pollock, 1, -76.85586, 40.7257
Pollock, 1, -76.85516, 40.7313
Pollock, 1, -76.85557, 40.73741
Pollock, 1, -76.85626, 40.74061
Pollock, 1, -76.85676, 40.74331
Pollock, 1, -76.85707, 40.76081
Pollock, 1, -76.85926, 40.77362
Pollock, 1, -76.85766, 40.78601
Pollock, 1, -76.85685, 40.78901
Pollock, 1, -76.85575, 40.79312
Pollock, 1, -76.85286, 40.79991
Pollock, 1, -76.84936, 40.80531
Pollock, 1, -76.84826, 40.8115
Pollock, 1, -76.84666, 40.81372
Pollock, 1, -76.84385, 40.81751
Pollock, 1, -76.82156, 40.8393
Pollock, 1, -76.81436, 40.84631
Pollock, 1, -76.80876, 40.8572
Pollock, 1, -76.79946, 40.87501
Pollock, 1, -76.80006, 40.88182
Pollock, 1, -76.80436, 40.88471
Pollock, 1, -76.81877, 40.88851
Pollock, 1, -76.82516, 40.89091
Pollock, 1, -76.85395, 40.91522
Pollock, 1, -76.85726, 40.92071
Pollock, 1, -76.86096, 40.92561
Pollock, 1, -76.86456, 40.93222
Pollock, 1, -76.87007, 40.94221
Pollock, 1, -76.87466, 40.94781
Pollock, 1, -76.87606, 40.95001
Pollock, 1, -76.87706, 40.95701
Pollock, 1, -76.87905, 40.96331
Pollock, 1, -76.88237, 40.96881
Pollock, 1, -76.88076, 40.9746
Pollock, 1, -76.87786, 40.98011
Pollock, 1, -76.87466, 40.98571
Pollock, 1, -76.86866, 40.99401
Pollock, 1, -76.86756, 41.00001
Pollock, 1, -76.86756, 41.00592
Pollock, 1, -76.86616, 41.01371
Pollock, 1, -76.86467, 41.01931
Pollock, 1, -76.86216, 41.02841
Pollock, 1, -76.85626, 41.05021
Pollock, 1, -76.85766, 41.06211
Pollock, 1, -76.85736, 41.068
Pollock, 1, -76.85846, 41.0716
Pollock, 1, -76.85916, 41.07411
Pollock, 1, -76.86386, 41.07861
Pollock, 1, -76.87056, 41.0819
Pollock, 1, -76.87466, 41.08502
Pollock, 1, -76.87905, 41.08972
Pollock, 1, -76.88375, 41.0939
Pollock, 1, -76.89045, 41.10461
Pollock, 1, -76.89526, 41.12501
Pollock, 1, -76.89765, 41.13182
Pollock, 1, -76.89576, 41.1382
Young, 1, -76.73246, 41.17201
Young, 1, -76.69545, 41.15962
Young, 1, -76.67865, 41.15402
Young, 1, -76.64085, 41.15571
Young, 1, -76.62335, 41.09622
Young, 1, -76.61956, 41.0831
Young, 1, -76.61586, 41.0781
Young, 1, -76.61755, 41.06521
Young, 1, -76.60845, 41.06301
Young, 1, -76.57015, 41.0537
Young, 1, -76.56305, 41.0365
Young, 1, -76.56215, 41.03431
Young, 1, -76.56625, 41.00881
Young, 1, -76.56525, 41.00001
Young, 1, -76.56125, 40.997
Young, 1, -76.55084, 40.98921
Young, 1, -76.52785, 40.9719
Young, 1, -76.51975, 40.96292
Young, 1, -76.51495, 40.95901
Young, 1, -76.51595, 40.95281
Young, 1, -76.51335, 40.9477
Young, 1, -76.51825, 40.94401
Young, 1, -76.52396, 40.9419
Young, 1, -76.52565, 40.93801
Young, 1, -76.52216, 40.9321
Young, 1, -76.52025, 40.9262
Young, 1, -76.52495, 40.92172
Young, 1, -76.52805, 40.88261
Young, 1, -76.55075, 40.88272
Young, 1, -76.55655, 40.8897
Young, 1, -76.55875, 40.89231
Young, 1, -76.56035, 40.89811
Young, 1, -76.56415, 40.90332
Young, 1, -76.56775, 40.915
Young, 1, -76.56545, 40.92102
Young, 1, -76.56145, 40.92552
Young, 1, -76.55824, 40.93101
Young, 1, -76.55725, 40.93731
Young, 1, -76.56275, 40.93962
Young, 1, -76.58804, 40.94001
Young, 1, -76.59544, 40.94081
Young, 1, -76.60155, 40.94221
Young, 1, -76.62006, 40.95642
Young, 1, -76.62465, 40.95991
Young, 1, -76.62856, 40.96231
Young, 1, -76.63695, 40.96481
Young, 1, -76.64515, 40.96441
Young, 1, -76.65246, 40.9615
Young, 1, -76.66145, 40.96791
Young, 1, -76.66785, 40.96681
Young, 1, -76.67656, 40.9652
Young, 1, -76.75335, 40.95161
Young, 1, -76.77977, 40.94821
Young, 1, -76.79395, 40.9495
Young, 1, -76.79106, 40.95622
Young, 1, -76.78686, 40.96141
Young, 1, -76.78466, 40.96751
Young, 1, -76.77417, 41.00001
Young, 1, -76.77507, 41.00711
Young, 1, -76.77425, 41.00961
Young, 1, -76.77316, 41.01301
Young, 1, -76.76476, 41.03031
Young, 1, -76.75515, 41.05001
Young, 1, -76.73775, 41.0857
Young, 1, -76.73376, 41.1042
Young, 1, -76.73466, 41.1185
Young, 1, -76.73376, 41.125
Young, 1, -76.73497, 41.1283
Young, 1, -76.73446, 41.13421
Young, 1, -76.73476, 41.14079
Young, 1, -76.73356, 41.14771
Young, 1, -76.73135, 41.15331
Young, 1, -76.73176, 41.15931
Young, 1, -76.73164, 41.16601
Young, 1, -76.73246, 41.17201
Revere, 1, -75.64862, 41.1223
Revere, 1, -75.64522, 41.1171
Revere, 1, -75.64021, 41.1136
Revere, 1, -75.63422, 41.1122
Revere, 1, -75.63011, 41.10719
Revere, 1, -75.62462, 41.1113
Revere, 1, -75.61942, 41.1084
Revere, 1, -75.61511, 41.1039
Revere, 1, -75.61382, 41.0974
Revere, 1, -75.60762, 41.09419
Revere, 1, -75.60552, 41.08791
Revere, 1, -75.58981, 41.0775
Revere, 1, -75.58502, 41.0737
Revere, 1, -75.58083, 41.0688
Revere, 1, -75.5759, 41.065
Revere, 1, -75.56811, 41.0553
Revere, 1, -75.56671, 41.0495
Revere, 1, -75.56071, 41.049
Revere, 1, -75.54462, 41.03371
Revere, 1, -75.49222, 40.9839
Revere, 1, -75.54132, 40.96989
Revere, 1, -75.5338, 40.9585
Revere, 1, -75.56862, 40.946
Revere, 1, -75.55531, 40.92751
Revere, 1, -75.51591, 40.8727
Revere, 1, -75.50091, 40.8517
Revere, 1, -75.4742, 40.81461
Revere, 1, -75.50181, 40.8112
Revere, 1, -75.54642, 40.8056
Revere, 1, -75.57993, 40.79872
Revere, 1, -75.59181, 40.7945
Revere, 1, -75.59741, 40.79151
Revere, 1, -75.60282, 40.7879
Revere, 1, -75.61041, 40.78721
Revere, 1, -75.68591, 40.7753
Revere, 1, -75.69883, 40.7664
Revere, 1, -75.70662, 40.7611
Revere, 1, -75.71262, 40.75862
Revere, 1, -75.71882, 40.75662
Revere, 1, -75.72572, 40.7558
Revere, 1, -75.73102, 40.75311
Revere, 1, -75.73353, 40.75001
Revere, 1, -75.73862, 40.74481
Revere, 1, -75.74371, 40.74111
Revere, 1, -75.75836, 40.73603
Revere, 1, -75.80774, 40.76712
Revere, 1, -75.85414, 40.7963
Revere, 1, -75.87683, 40.81059
Revere, 1, -75.88583, 40.81619
Revere, 1, -75.89413, 40.8234
Revere, 1, -75.89833, 40.82701
Revere, 1, -75.90663, 40.83431
Revere, 1, -75.91113, 40.8382
Revere, 1, -75.91543, 40.84191
Revere, 1, -75.93083, 40.8552
Revere, 1, -75.96493, 40.88481
Revere, 1, -75.97543, 40.89401
Revere, 1, -75.98693, 40.90402
Revere, 1, -75.99763, 40.91319
Revere, 1, -75.88282, 40.95531
Revere, 1, -75.85493, 40.9655
Revere, 1, -75.78381, 40.99159
Revere, 1, -75.73362, 41.00999
Revere, 1, -75.73673, 41.0155
Revere, 1, -75.73893, 41.02139
Revere, 1, -75.73874, 41.0276
Revere, 1, -75.74302, 41.03191
Revere, 1, -75.75562, 41.0318
Revere, 1, -75.75922, 41.0368
Revere, 1, -75.76243, 41.0425
Revere, 1, -75.76772, 41.047
Revere, 1, -75.77093, 41.05161
Revere, 1, -75.77073, 41.05769
Revere, 1, -75.76932, 41.0638
Revere, 1, -75.76952, 41.0674
Revere, 1, -75.76962, 41.0704
Revere, 1, -75.77123, 41.0766
Revere, 1, -75.76743, 41.0822
Revere, 1, -75.76413, 41.0941
Revere, 1, -75.75781, 41.0925
Revere, 1, -75.75252, 41.0968
Revere, 1, -75.75303, 41.10291
Revere, 1, -75.74962, 41.104
Revere, 1, -75.74332, 41.10249
Revere, 1, -75.73742, 41.10181
Revere, 1, -75.73142, 41.1039
Revere, 1, -75.72712, 41.10851
Revere, 1, -75.72112, 41.1109
Revere, 1, -75.71904, 41.1171
Revere, 1, -75.71301, 41.118
Revere, 1, -75.70712, 41.1167
Revere, 1, -75.70702, 41.1227
Revere, 1, -75.70201, 41.125
Revere, 1, -75.69742, 41.1286
Revere, 1, -75.69182, 41.131
Revere, 1, -75.68521, 41.12981
Revere, 1, -75.67941, 41.13271
Revere, 1, -75.67302, 41.13251
Revere, 1, -75.66652, 41.1335
Revere, 1, -75.65752, 41.125
Revere, 1, -75.65732, 41.1216
Revere, 1, -75.65302, 41.1174
Revere, 1, -75.64862, 41.1223
Jones, 1, -77.14417, 41.06881
Jones, 1, -77.11707, 41.0689
Jones, 1, -77.11097, 41.07081
Jones, 1, -77.07297, 41.08261
Jones, 1, -77.06397, 41.08311
Jones, 1, -76.97758, 41.08981
Jones, 1, -76.95835, 41.14842
Jones, 1, -76.89576, 41.1382
Jones, 1, -76.89765, 41.13182
Jones, 1, -76.89526, 41.12501
Jones, 1, -76.89045, 41.10461
Jones, 1, -76.88375, 41.0939
Jones, 1, -76.87905, 41.08972
Jones, 1, -76.87466, 41.08502
Jones, 1, -76.87056, 41.0819
Jones, 1, -76.86386, 41.07861
Jones, 1, -76.85916, 41.07411
Jones, 1, -76.85846, 41.0716
Jones, 1, -76.85736, 41.068
Jones, 1, -76.85766, 41.06211
Jones, 1, -76.85626, 41.05021
Jones, 1, -76.86216, 41.02841
Jones, 1, -76.86467, 41.01931
Jones, 1, -76.86616, 41.01371
Jones, 1, -76.86756, 41.00592
Jones, 1, -76.86756, 41.00001
Jones, 1, -76.86866, 40.99401
Jones, 1, -76.87466, 40.98571
Jones, 1, -76.87786, 40.98011
Jones, 1, -76.88076, 40.9746
Jones, 1, -76.88237, 40.96881
Jones, 1, -76.87905, 40.96331
Jones, 1, -76.87706, 40.95701
Jones, 1, -76.87606, 40.95001
Jones, 1, -76.87466, 40.94781
